week_date,date_format,segment,day_number,month_number,year_number,age_band,demographic,transactions,sales,region,avg_transaction,platform,week_day,week_number
25/6/18,2018-06-25,C1,25,6,18,"Young Adults",Couples,201971,7767057,OCEANIA,38,Retail,Monday,25
25/6/18,2018-06-25,C4,25,6,18,Retirees,Couples,56254,1868502,OCEANIA,33,Retail,Monday,25
25/6/18,2018-06-25,C4,25,6,18,Retirees,Couples,2,351,EUROPE,176,Shopify,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,11,1662,"SOUTH AMERICA",151,Shopify,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,76903,3805316,ASIA,49,Retail,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,324,57987,OCEANIA,179,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,34405,1521003,OCEANIA,44,Retail,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,15,6587,EUROPE,439,Shopify,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,1910,82190,EUROPE,43,Retail,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,25459,1207888,AFRICA,47,Retail,Monday,25
25/6/18,2018-06-25,C2,25,6,18,"Middle Aged",Couples,22709,814784,USA,36,Retail,Monday,25
25/6/18,2018-06-25,C1,25,6,18,"Young Adults",Couples,66,13030,EUROPE,197,Shopify,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,265529,13684262,OCEANIA,52,Retail,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,107,28555,EUROPE,267,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,65,10405,CANADA,160,Shopify,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,75373,4490049,CANADA,60,Retail,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,152,24295,ASIA,160,Shopify,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,95,24061,EUROPE,253,Shopify,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,48326,2568012,CANADA,53,Retail,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,100885,3739885,AFRICA,37,Retail,Monday,25
25/6/18,2018-06-25,C2,25,6,18,"Middle Aged",Couples,91034,3587807,ASIA,39,Retail,Monday,25
25/6/18,2018-06-25,C1,25,6,18,"Young Adults",Couples,10,2770,"SOUTH AMERICA",277,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,8755,463048,USA,53,Retail,Monday,25
25/6/18,2018-06-25,C1,25,6,18,"Young Adults",Couples,147,18376,ASIA,125,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,21105,885815,ASIA,42,Retail,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,1117,200901,ASIA,180,Shopify,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,299325,15435775,ASIA,52,Retail,Monday,25
25/6/18,2018-06-25,C2,25,6,18,"Middle Aged",Couples,86071,3903411,AFRICA,45,Retail,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,38866,1363225,OCEANIA,35,Retail,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,7,1524,EUROPE,218,Shopify,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,230311,12284532,AFRICA,53,Retail,Monday,25
25/6/18,2018-06-25,C2,25,6,18,"Middle Aged",Couples,32509,1678010,USA,52,Retail,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,93,23466,EUROPE,252,Shopify,Monday,25
25/6/18,2018-06-25,C2,25,6,18,"Middle Aged",Couples,88299,2513401,OCEANIA,28,Retail,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,10944,457754,USA,42,Retail,Monday,25
25/6/18,2018-06-25,C2,25,6,18,"Middle Aged",Couples,9,1305,EUROPE,145,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,6017,300916,CANADA,50,Retail,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,330,54056,OCEANIA,164,Shopify,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,1040,52609,"SOUTH AMERICA",51,Retail,Monday,25
25/6/18,2018-06-25,C1,25,6,18,"Young Adults",Couples,144,24949,AFRICA,173,Shopify,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,105944,3363509,ASIA,32,Retail,Monday,25
25/6/18,2018-06-25,C2,25,6,18,"Middle Aged",Couples,8632,440274,EUROPE,51,Retail,Monday,25
25/6/18,2018-06-25,C1,25,6,18,"Young Adults",Couples,307,43259,OCEANIA,141,Shopify,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,2,440,EUROPE,220,Shopify,Monday,25
25/6/18,2018-06-25,C2,25,6,18,"Middle Aged",Couples,17249,781083,CANADA,45,Retail,Monday,25
25/6/18,2018-06-25,C4,25,6,18,Retirees,Couples,10,1171,CANADA,117,Shopify,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,16945,633015,CANADA,37,Retail,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,31,6255,"SOUTH AMERICA",202,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,2366,119007,EUROPE,50,Retail,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,575757,17581490,USA,31,Retail,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,720,136428,CANADA,189,Shopify,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,61582,2367537,AFRICA,38,Retail,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,80522,4742107,USA,59,Retail,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,1385,291230,AFRICA,210,Shopify,Monday,25
25/6/18,2018-06-25,C4,25,6,18,Retirees,Couples,3,346,"SOUTH AMERICA",115,Shopify,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,28520,969548,ASIA,34,Retail,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,14388,833039,EUROPE,58,Retail,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,17868,673560,CANADA,38,Retail,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,132581,4510759,OCEANIA,34,Retail,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,8,1073,EUROPE,134,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,171,35723,AFRICA,209,Shopify,Monday,25
25/6/18,2018-06-25,C1,25,6,18,"Young Adults",Couples,151080,5985851,AFRICA,40,Retail,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,121579,6412949,OCEANIA,53,Retail,Monday,25
25/6/18,2018-06-25,C4,25,6,18,Retirees,Couples,90639,4914683,AFRICA,54,Retail,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,15,2826,EUROPE,188,Shopify,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,13,2346,"SOUTH AMERICA",180,Shopify,Monday,25
25/6/18,2018-06-25,C3,25,6,18,Retirees,Couples,4610,210460,EUROPE,46,Retail,Monday,25
25/6/18,2018-06-25,C2,25,6,18,"Middle Aged",Couples,2743,108496,EUROPE,40,Retail,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,1636930,46154511,AFRICA,28,Retail,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,1441,314869,USA,219,Shopify,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,1597,302838,AFRICA,190,Shopify,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,22833,886488,AFRICA,39,Retail,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,2053,430708,OCEANIA,210,Shopify,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,315,52896,OCEANIA,168,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,205,35581,AFRICA,174,Shopify,Monday,25
25/6/18,2018-06-25,F3,25,6,18,Retirees,Families,668,152531,USA,228,Shopify,Monday,25
25/6/18,2018-06-25,C1,25,6,18,"Young Adults",Couples,1906,44370,"SOUTH AMERICA",23,Retail,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,172,25017,ASIA,145,Shopify,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,79526,4896922,USA,62,Retail,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,934,45790,"SOUTH AMERICA",49,Retail,Monday,25
25/6/18,2018-06-25,F2,25,6,18,"Middle Aged",Families,3625,750447,OCEANIA,207,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,1880648,46194251,ASIA,25,Retail,Monday,25
25/6/18,2018-06-25,F1,25,6,18,"Young Adults",Families,2658,516576,OCEANIA,194,Shopify,Monday,25
25/6/18,2018-06-25,null,25,6,18,Unknown,Unknown,2406297,62201935,OCEANIA,26,Retail,Monday,25
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,20094,850432,ASIA,42,Retail,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,1007,197694,ASIA,196,Shopify,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,304,48079,OCEANIA,158,Shopify,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,1346,259145,AFRICA,193,Shopify,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,9,1356,EUROPE,151,Shopify,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,70802,1955977,ASIA,28,Retail,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,910,47811,"SOUTH AMERICA",53,Retail,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,40765,1662663,USA,41,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,232,9473,"SOUTH AMERICA",41,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,75369,2843857,OCEANIA,38,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,139,23047,AFRICA,166,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,361,67618,OCEANIA,187,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,128,23077,USA,180,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,2323,371060,ASIA,160,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,380688,15160887,"SOUTH AMERICA",40,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,210,32768,ASIA,156,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,24522,997110,USA,41,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,12948,828629,EUROPE,64,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,5315,961163,OCEANIA,181,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,26142,959705,CANADA,37,Retail,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,5,902,EUROPE,180,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,114349,7330858,USA,64,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,7253,271923,CANADA,37,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,31,6678,"SOUTH AMERICA",215,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,1025,210278,USA,205,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,78309,2584766,ASIA,33,Retail,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,453,85501,OCEANIA,189,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,58,10315,CANADA,178,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,8094,421769,USA,52,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,444,15602,"SOUTH AMERICA",35,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,88362,2579875,OCEANIA,29,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,10948,456644,USA,42,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,85499,3881100,AFRICA,45,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,5,860,EUROPE,172,Shopify,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,21487,1211160,CANADA,56,Retail,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,29282,1666337,USA,57,Retail,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,204151,7861845,OCEANIA,39,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,58,9017,CANADA,155,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,99837,3537336,OCEANIA,35,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,93,19658,USA,211,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,378,15311,"SOUTH AMERICA",41,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,2376,425500,AFRICA,179,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,196,34585,AFRICA,176,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,414,79162,CANADA,191,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,61483,2357121,AFRICA,38,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,88,18209,"SOUTH AMERICA",207,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,56,8134,CANADA,145,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,54836,2265293,AFRICA,41,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,22498,803668,USA,36,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,17280,795835,CANADA,46,Retail,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,14177,664600,EUROPE,47,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,32153,1658568,USA,52,Retail,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,86,13484,ASIA,157,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,2,327,EUROPE,164,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,25776,1058214,USA,41,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,23351,1107562,AFRICA,47,Retail,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,142026,4870238,ASIA,34,Retail,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,1578,315628,AFRICA,200,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,69,13646,EUROPE,198,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,2396,488271,OCEANIA,204,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,151,28212,ASIA,187,Shopify,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,1011,44510,EUROPE,44,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,205,31776,AFRICA,155,Shopify,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,29,5340,"SOUTH AMERICA",184,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,48369,2573164,CANADA,53,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,92630,3661933,ASIA,40,Retail,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,1438,302317,AFRICA,210,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,53,11600,"SOUTH AMERICA",219,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,9,1030,EUROPE,114,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,564303,17059012,USA,30,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,751,145593,CANADA,194,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,151761,5946149,AFRICA,39,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,122065,5118566,OCEANIA,42,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,288966,15883778,OCEANIA,55,Retail,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,874,41548,"SOUTH AMERICA",48,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,10,2840,EUROPE,284,Shopify,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,22630,847409,AFRICA,37,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,166,26297,ASIA,158,Shopify,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,98,22527,EUROPE,230,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,4415,197425,EUROPE,45,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,8552,414396,EUROPE,48,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,4077,820352,OCEANIA,201,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,131853,4518036,OCEANIA,34,Retail,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,9,1996,EUROPE,222,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,123260,4019488,EUROPE,33,Retail,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,30609,826425,CANADA,27,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,87017,3112868,OCEANIA,36,Retail,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,104,19322,USA,186,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,86439,2219349,AFRICA,26,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,698,122037,CANADA,175,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,32422,1433817,OCEANIA,44,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,1324,254111,USA,192,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,149,24270,OCEANIA,163,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,47,9378,"SOUTH AMERICA",200,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,265876,13722765,OCEANIA,52,Retail,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,103,29986,EUROPE,291,Shopify,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,190,32007,ASIA,168,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,101417,3809105,AFRICA,38,Retail,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,97,16771,AFRICA,173,Shopify,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,901,189337,USA,210,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,61640,2266992,AFRICA,37,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,13075,416233,CANADA,32,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,101,19742,USA,195,Shopify,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,232,42166,AFRICA,182,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,82729,5115228,USA,62,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,916,45611,"SOUTH AMERICA",50,Retail,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,39,5126,ASIA,131,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,2381963,61254136,OCEANIA,26,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,38120,1330225,OCEANIA,35,Retail,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,305986,15812417,ASIA,52,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,28423,946829,ASIA,33,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,1042,207222,USA,199,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,754,28100,"SOUTH AMERICA",37,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,16569,618063,CANADA,37,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,21,3941,"SOUTH AMERICA",188,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,186,23680,ASIA,127,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,314,11955,"SOUTH AMERICA",38,Retail,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,11994,453266,CANADA,38,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,1198,214792,ASIA,179,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,365,60353,OCEANIA,165,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,19786,880765,USA,45,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,197,41134,AFRICA,209,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,2616,527226,AFRICA,202,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,226550,12695412,AFRICA,56,Retail,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,1142,208196,ASIA,182,Shopify,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,230883,12443714,AFRICA,54,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,49963,1612884,AFRICA,32,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,186,28471,ASIA,153,Shopify,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,1806,80241,EUROPE,44,Retail,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,107670,3441752,ASIA,32,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,8,1482,"SOUTH AMERICA",185,Shopify,Monday,24
18/6/18,2018-06-18,F3,18,6,18,Retirees,Families,107,31762,EUROPE,297,Shopify,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,19,3773,USA,199,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,1746,305528,OCEANIA,175,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,169,40363,EUROPE,239,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,139848,3441435,OCEANIA,25,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,1914,90633,EUROPE,47,Retail,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,15535,585020,USA,38,Retail,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,315,44482,OCEANIA,141,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,3,651,EUROPE,217,Shopify,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,33526,963560,USA,29,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,122339,6486448,OCEANIA,53,Retail,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,80307,3837630,ASIA,48,Retail,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,14373,824225,EUROPE,57,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,438612,11620945,CANADA,26,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,78102,3849727,ASIA,49,Retail,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,78,13047,CANADA,167,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,19,4254,"SOUTH AMERICA",224,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,447,72819,OCEANIA,163,Shopify,Monday,24
18/6/18,2018-06-18,F2,18,6,18,"Middle Aged",Families,62875,2051876,ASIA,33,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,1607347,44907107,AFRICA,28,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,83298,4679278,AFRICA,56,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,5,812,"SOUTH AMERICA",162,Shopify,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,1617,302549,AFRICA,187,Shopify,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,113852,6023914,OCEANIA,53,Retail,Monday,24
18/6/18,2018-06-18,C1,18,6,18,"Young Adults",Couples,333,56398,CANADA,169,Shopify,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,3147,136090,EUROPE,43,Retail,Monday,24
18/6/18,2018-06-18,C3,18,6,18,Retirees,Couples,188633,8886725,ASIA,47,Retail,Monday,24
18/6/18,2018-06-18,null,18,6,18,Unknown,Unknown,2184,104999,EUROPE,48,Retail,Monday,24
18/6/18,2018-06-18,F1,18,6,18,"Young Adults",Families,517,25928,"SOUTH AMERICA",50,Retail,Monday,24
18/6/18,2018-06-18,C2,18,6,18,"Middle Aged",Couples,111,28658,EUROPE,258,Shopify,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,20995,1120194,CANADA,53,Retail,Monday,24
18/6/18,2018-06-18,C4,18,6,18,Retirees,Couples,186,7525,"SOUTH AMERICA",40,Retail,Monday,24
